gamma,angle_rew_weight,final_mean_return
0.03693752348959514,2.2222222222222223,"[970.40625, 918.4609375, 912.9609375, 934.8515625, 922.1640625, 885.5078125, 828.7421875, 969.5390625, 910.8984375, 797.984375]"
0.000464381325261801,8.484848484848484,"[830.234375, 692.3359375, 609.5625, 988.25, 988.9375, 987.7734375, 978.0546875, 989.4609375, 778.21875, 844.4609375]"
0.011676473941879328,8.181818181818182,"[921.921875, 1000.0, 933.75, 995.9453125, 846.875, 917.0546875, 970.5625, 964.5703125, 909.4140625, 938.3671875]"
0.07371594042349698,3.7373737373737375,"[970.7421875, 1000.0, 981.890625, 1000.0, 829.203125, 970.796875, 964.375, 1000.0, 994.484375, 976.0]"
0.18521930844265186,4.848484848484849,"[1000.0, 1000.0, 985.796875, 994.21875, 983.21875, 898.4765625, 957.84375, 980.0859375, 1000.0, 996.9296875]"
0.0003163414201363777,3.131313131313131,"[549.359375, 660.234375, 299.875, 473.21875, 468.9140625, 690.84375, 691.984375, 287.96875, 850.1171875, 833.5390625]"
0.04650492907814755,2.2222222222222223,"[980.96875, 976.75, 954.9453125, 995.15625, 834.109375, 941.84375, 872.9453125, 976.4375, 918.0078125, 953.578125]"
0.00501799938586561,3.6363636363636362,"[303.0703125, 307.296875, 318.921875, 460.203125, 512.671875, 621.4375, 291.734375, 292.4375, 316.9296875, 268.875]"
0.029338409252311078,6.666666666666667,"[994.4375, 910.6015625, 948.6953125, 930.96875, 824.1640625, 914.7421875, 975.21875, 942.4921875, 907.1953125, 965.71875]"
0.011676473941879328,1.0101010101010102,"[333.7578125, 251.0, 321.15625, 347.59375, 340.21875, 335.0703125, 226.3046875, 296.765625, 264.3046875, 266.1953125]"
0.0027150679627496797,2.727272727272727,"[263.1328125, 285.6484375, 262.625, 383.203125, 389.1484375, 463.703125, 243.40625, 252.765625, 264.5546875, 306.6171875]"
0.000794842183831788,8.080808080808081,"[989.140625, 636.7578125, 962.2734375, 958.0390625, 961.7421875, 896.875, 964.6875, 913.421875, 834.6796875, 687.2421875]"
0.0007361005980518546,1.6161616161616161,"[277.5, 232.1953125, 281.4375, 242.8828125, 280.90625, 463.953125, 232.2734375, 264.578125, 214.0, 297.8671875]"
0.10021583738168344,2.8282828282828283,"[1000.0, 1000.0, 987.2890625, 990.109375, 888.828125, 941.0859375, 952.6171875, 1000.0, 987.796875, 967.515625]"
0.0005846634683724685,9.8989898989899,"[726.546875, 959.3515625, 994.2734375, 993.90625, 949.109375, 983.453125, 969.4453125, 997.3046875, 971.859375, 995.5234375]"
0.00023269181687763618,8.585858585858587,"[994.015625, 994.0234375, 762.9453125, 1000.0, 887.4140625, 987.8671875, 974.2109375, 893.2734375, 945.390625, 929.03125]"
0.0017128458556540079,6.262626262626262,"[987.96875, 591.9609375, 359.15625, 957.4921875, 963.6015625, 982.9375, 614.3125, 948.703125, 741.8359375, 819.8203125]"
0.0005014394332495677,0.20202020202020202,"[228.625, 220.1640625, 224.5390625, 206.328125, 260.0859375, 396.4609375, 236.4375, 262.0546875, 207.53125, 235.8515625]"
0.000794842183831788,9.797979797979798,"[596.8828125, 1000.0, 727.171875, 1000.0, 993.6328125, 962.7421875, 956.640625, 1000.0, 727.21875, 1000.0]"
0.09280954047418331,8.686868686868687,"[1000.0, 988.609375, 1000.0, 967.2890625, 919.5703125, 987.71875, 945.8359375, 1000.0, 988.8203125, 989.7578125]"
0.0003163414201363777,5.858585858585858,"[916.3671875, 475.09375, 952.1484375, 895.8359375, 797.40625, 866.890625, 847.6328125, 852.0234375, 877.3984375, 894.0703125]"
0.14711435307922738,3.2323232323232323,"[981.1640625, 997.0703125, 995.0625, 995.015625, 963.375, 915.9296875, 965.234375, 995.5234375, 955.25, 985.796875]"
0.006821903207721965,8.181818181818182,"[659.59375, 803.7421875, 629.796875, 775.7109375, 993.90625, 983.6640625, 851.90625, 965.890625, 681.453125, 973.3046875]"
0.004303711287280452,8.080808080808081,"[578.484375, 971.875, 364.9453125, 844.6640625, 843.140625, 796.109375, 977.7109375, 719.0390625, 559.59375, 586.703125]"
0.00010798010298258111,4.141414141414141,"[906.5078125, 840.1796875, 960.3515625, 682.84375, 827.9296875, 836.1015625, 972.140625, 827.1796875, 796.1875, 716.7421875]"
0.003165688509340163,9.393939393939394,"[994.6328125, 799.6640625, 552.421875, 853.046875, 963.9453125, 787.703125, 955.3125, 684.9140625, 991.890625, 502.8984375]"
0.027170199362602777,4.545454545454545,"[979.328125, 937.625, 900.1015625, 958.2734375, 923.734375, 907.921875, 911.921875, 996.390625, 865.8203125, 967.6171875]"
0.00013594866565622705,8.98989898989899,"[974.4453125, 1000.0, 949.1796875, 1000.0, 919.1015625, 978.625, 1000.0, 1000.0, 1000.0, 964.75]"
0.004303711287280452,9.797979797979798,"[781.5625, 1000.0, 375.078125, 1000.0, 963.1171875, 1000.0, 994.234375, 1000.0, 551.2421875, 976.9375]"
0.0025144150521764766,0.30303030303030304,"[243.21875, 247.390625, 216.953125, 215.4140625, 224.5546875, 212.453125, 219.1640625, 226.0, 205.546875, 224.40625]"
0.14711435307922738,5.959595959595959,"[1000.0, 1000.0, 1000.0, 987.234375, 884.6796875, 989.1328125, 965.25, 997.4453125, 989.2734375, 966.78125]"
0.043068054015145296,0.20202020202020202,"[956.9375, 993.78125, 667.1484375, 571.9140625, 722.75, 942.03125, 757.03125, 855.6171875, 708.4765625, 900.375]"
0.03988517590327993,6.161616161616162,"[981.171875, 982.3125, 943.28125, 829.0234375, 919.25, 909.9453125, 948.9375, 975.8359375, 960.140625, 952.515625]"
0.12617333187632818,2.929292929292929,"[999.671875, 996.3359375, 999.6171875, 998.2109375, 950.0390625, 959.390625, 935.6015625, 987.453125, 994.8203125, 983.8515625]"
0.003691098667017898,7.070707070707071,"[500.3984375, 424.7890625, 364.375, 453.2578125, 808.390625, 816.65625, 725.609375, 958.9453125, 446.90625, 994.71875]"
0.00019956925494548074,1.9191919191919191,"[597.7578125, 847.6484375, 241.28125, 253.1484375, 654.7578125, 537.84375, 603.0234375, 284.109375, 772.046875, 275.8671875]"
0.008588884551030166,4.848484848484849,"[507.6953125, 597.0078125, 601.3515625, 846.78125, 804.5390625, 831.0234375, 652.453125, 830.921875, 642.1328125, 482.03125]"
0.02330265204971178,7.373737373737374,"[989.3046875, 990.296875, 938.484375, 987.2578125, 881.5546875, 900.8828125, 958.625, 927.90625, 957.0625, 934.7265625]"
0.007366298109070191,0.0,"[216.65625, 210.0390625, 231.984375, 233.59375, 434.21875, 239.0703125, 213.859375, 263.984375, 251.8828125, 184.484375]"
0.021580505487636795,7.979797979797979,"[995.3828125, 947.28125, 945.21875, 996.4375, 901.859375, 879.75, 983.0, 987.65625, 899.8984375, 961.15625]"
9.999999999999999e-05,3.6363636363636362,"[919.96875, 848.03125, 736.7578125, 792.484375, 621.25, 824.359375, 509.40625, 591.6796875, 580.3359375, 730.640625]"
0.00010798010298258111,7.878787878787879,"[945.4453125, 685.8359375, 880.5546875, 956.4765625, 975.9296875, 960.421875, 990.5234375, 971.4375, 912.0390625, 928.609375]"
0.0018495327188680687,5.151515151515151,"[336.015625, 304.7734375, 286.859375, 541.203125, 841.1796875, 770.8203125, 346.03125, 828.0390625, 348.8046875, 857.0859375]"
0.003691098667017898,8.787878787878787,"[477.3046875, 526.2109375, 634.0234375, 747.7421875, 903.9140625, 987.9921875, 959.484375, 923.03125, 659.0546875, 976.140625]"
0.11684868637019352,1.4141414141414141,"[1000.0, 993.7421875, 1000.0, 1000.0, 782.015625, 948.140625, 969.3671875, 1000.0, 999.0234375, 999.546875]"
0.00014679750917903885,4.242424242424242,"[808.734375, 917.8984375, 795.6015625, 888.7890625, 838.625, 641.0546875, 821.9609375, 909.0859375, 743.6875, 884.3515625]"
0.014700866253334402,6.96969696969697,"[898.6171875, 953.9453125, 979.3828125, 976.140625, 918.484375, 836.84375, 795.4453125, 956.1640625, 913.8359375, 949.0859375]"
0.05021607031056004,5.656565656565657,"[1000.0, 1000.0, 957.671875, 918.6171875, 910.359375, 960.6328125, 948.0234375, 994.671875, 954.90625, 996.375]"
0.00034158579123982024,3.7373737373737375,"[528.265625, 284.8046875, 276.9375, 340.7578125, 354.953125, 629.4921875, 795.203125, 572.875, 510.8046875, 633.90625]"
0.03988517590327993,9.8989898989899,"[996.5, 1000.0, 1000.0, 974.328125, 885.9375, 956.9375, 941.46875, 933.0625, 936.2890625, 998.0546875]"
0.004647151880078404,8.282828282828282,"[414.6953125, 405.859375, 657.390625, 992.859375, 1000.0, 983.265625, 955.4921875, 994.421875, 408.6328125, 860.109375]"
0.00023269181687763618,0.10101010101010101,"[222.4296875, 563.703125, 768.6953125, 272.2734375, 295.390625, 317.2734375, 707.859375, 292.4140625, 728.6640625, 230.53125]"
0.0005014394332495677,8.383838383838384,"[823.2109375, 901.6875, 861.3046875, 994.015625, 959.546875, 959.078125, 996.7265625, 1000.0, 943.484375, 962.640625]"
0.007366298109070191,2.727272727272727,"[273.609375, 283.84375, 375.2421875, 604.28125, 630.5, 396.9765625, 274.84375, 339.8984375, 254.7109375, 437.96875]"
0.00017116153053391744,8.282828282828282,"[966.6796875, 994.328125, 989.78125, 1000.0, 983.015625, 948.21875, 615.703125, 987.859375, 788.046875, 955.015625]"
0.002156500152519066,9.696969696969697,"[1000.0, 989.7734375, 537.4921875, 1000.0, 977.3515625, 1000.0, 994.25, 994.390625, 988.4453125, 988.5625]"
0.0002512608634965109,10.0,"[945.65625, 1000.0, 927.1796875, 1000.0, 975.9140625, 1000.0, 994.125, 954.7578125, 978.6484375, 1000.0]"
0.0018495327188680687,8.88888888888889,"[610.0859375, 463.828125, 611.3671875, 970.7734375, 970.25, 987.65625, 936.2265625, 973.1484375, 987.9609375, 978.234375]"
0.06322283054611633,7.070707070707071,"[996.2578125, 1000.0, 984.9296875, 995.0234375, 896.4453125, 950.296875, 943.921875, 997.890625, 977.8828125, 985.4609375]"
0.000464381325261801,4.848484848484849,"[272.3359375, 524.0, 504.6953125, 501.1328125, 809.0859375, 723.0390625, 869.3125, 532.140625, 704.7734375, 861.5625]"
0.00023269181687763618,2.929292929292929,"[940.890625, 822.7890625, 683.3046875, 625.3515625, 526.75, 573.390625, 593.65625, 467.671875, 539.03125, 278.3359375]"
0.010813542142817668,2.525252525252525,"[682.1640625, 292.2421875, 277.96875, 428.09375, 703.9375, 510.765625, 334.8671875, 725.984375, 273.28125, 466.3046875]"
0.001080577342992131,6.565656565656566,"[563.4453125, 766.8125, 919.7421875, 921.109375, 834.5703125, 839.890625, 957.7265625, 940.6328125, 484.0703125, 873.484375]"
0.0009267623509309258,4.040404040404041,"[328.1171875, 273.7734375, 317.6484375, 533.5625, 285.40625, 679.5859375, 481.1484375, 823.8125, 264.390625, 293.8046875]"
0.03167964452409658,6.666666666666667,"[988.09375, 955.171875, 919.546875, 886.234375, 847.2109375, 899.2421875, 938.46875, 951.2890625, 943.0, 976.1015625]"
0.06322283054611633,8.787878787878787,"[989.53125, 999.734375, 990.9140625, 943.7578125, 944.6015625, 944.7578125, 928.2109375, 972.890625, 975.296875, 1000.0]"
0.005850838068754207,7.070707070707071,"[545.734375, 996.3515625, 373.3984375, 960.953125, 844.875, 842.6484375, 902.890625, 845.3515625, 610.84375, 757.6875]"
0.013614421404752578,1.6161616161616161,"[357.4453125, 390.2265625, 448.890625, 394.015625, 449.921875, 516.71875, 343.2578125, 518.6015625, 306.59375, 393.0625]"
0.00015851210158739011,4.94949494949495,"[856.4921875, 774.6484375, 733.0, 830.4765625, 963.234375, 712.890625, 931.96875, 657.3515625, 900.765625, 928.2265625]"
0.043068054015145296,8.383838383838384,"[997.5546875, 993.3515625, 1000.0, 971.1875, 915.2109375, 954.8984375, 870.453125, 926.765625, 951.515625, 989.1640625]"
0.15885422995710774,3.6363636363636362,"[985.4375, 1000.0, 995.609375, 927.5, 972.75, 939.8359375, 962.7109375, 1000.0, 996.1015625, 990.125]"
0.012608268587175545,6.565656565656566,"[943.78125, 893.578125, 906.96875, 917.0, 961.125, 867.84375, 884.171875, 971.8125, 869.09375, 873.375]"
0.0009267623509309258,0.5050505050505051,"[255.25, 232.3515625, 242.953125, 249.4453125, 250.8984375, 269.734375, 245.0390625, 237.609375, 233.7265625, 247.4140625]"
0.0017128458556540079,2.6262626262626263,"[248.4921875, 244.859375, 260.3359375, 255.640625, 251.2421875, 561.3203125, 290.75, 262.9921875, 259.7421875, 300.8046875]"
0.0008582714086505614,8.98989898989899,"[815.9609375, 994.296875, 971.890625, 976.015625, 1000.0, 982.796875, 952.53125, 993.6328125, 989.09375, 982.875]"
0.005850838068754207,8.787878787878787,"[911.140625, 994.609375, 583.6875, 986.5, 993.703125, 979.3203125, 970.4765625, 994.6640625, 921.734375, 937.6171875]"
0.13624209369661303,6.363636363636363,"[1000.0, 1000.0, 1000.0, 986.1953125, 922.828125, 953.2734375, 913.1171875, 988.1640625, 997.0625, 997.9296875]"
0.18521930844265186,7.070707070707071,"[1000.0, 1000.0, 1000.0, 1000.0, 856.578125, 954.4921875, 993.078125, 1000.0, 977.3984375, 985.8359375]"
0.02330265204971178,0.0,"[289.421875, 275.8359375, 301.9765625, 244.28125, 339.8671875, 317.453125, 273.6328125, 267.2890625, 280.9296875, 274.6015625]"
0.054223364435148066,2.525252525252525,"[988.828125, 982.0390625, 971.5703125, 956.0859375, 918.9765625, 914.234375, 931.21875, 958.7890625, 907.4453125, 897.7890625]"
0.0005846634683724685,8.484848484848484,"[989.84375, 993.84375, 718.765625, 975.875, 1000.0, 954.578125, 987.734375, 979.40625, 843.203125, 963.46875]"
0.0011668085277693407,8.686868686868687,"[748.25, 986.8359375, 955.375, 1000.0, 960.78125, 987.515625, 944.953125, 1000.0, 994.0, 983.3203125]"
0.0199856315113147,9.494949494949495,"[997.640625, 973.8515625, 961.2890625, 995.3125, 844.671875, 972.0234375, 957.1328125, 969.7109375, 988.3125, 950.2890625]"
0.0006313202152501221,2.0202020202020203,"[223.3203125, 256.59375, 240.2265625, 273.3203125, 256.390625, 400.0078125, 220.828125, 256.1953125, 233.2265625, 227.15625]"
0.015874010519682,7.6767676767676765,"[1000.0, 993.984375, 984.34375, 964.3125, 930.484375, 983.8125, 949.96875, 990.5703125, 896.171875, 995.296875]"
0.03988517590327993,1.5151515151515151,"[811.453125, 939.8984375, 787.5, 984.6796875, 902.1796875, 877.8359375, 616.3046875, 925.5546875, 855.90625, 806.1953125]"
0.18521930844265186,8.787878787878787,"[1000.0, 998.953125, 996.375, 1000.0, 915.1953125, 938.953125, 961.140625, 1000.0, 999.703125, 992.15625]"
0.0025144150521764766,3.131313131313131,"[273.328125, 238.828125, 291.7578125, 355.7578125, 352.7890625, 561.4609375, 262.28125, 267.625, 249.6328125, 312.1875]"
0.2,1.6161616161616161,"[1000.0, 1000.0, 1000.0, 997.6328125, 765.625, 990.390625, 952.84375, 995.515625, 981.8203125, 995.34375]"
0.17153096109987098,1.5151515151515151,"[1000.0, 1000.0, 1000.0, 906.578125, 778.171875, 945.9296875, 976.953125, 1000.0, 1000.0, 1000.0]"
0.0013604640471757009,3.7373737373737375,"[285.0625, 281.6171875, 286.3046875, 481.796875, 288.1953125, 561.1796875, 256.453125, 308.0703125, 248.3671875, 291.34375]"
0.00012590158918273834,1.5151515151515151,"[778.96875, 742.5546875, 283.765625, 268.234375, 279.1875, 374.1640625, 688.4140625, 600.9375, 445.5859375, 454.328125]"
0.02330265204971178,2.727272727272727,"[830.7265625, 925.3515625, 931.2109375, 955.15625, 893.9609375, 827.6953125, 871.2109375, 961.375, 809.9140625, 744.1953125]"
0.04650492907814755,4.545454545454545,"[999.9375, 987.859375, 967.71875, 992.25, 946.4921875, 935.6484375, 923.2109375, 942.0625, 902.2265625, 948.1484375]"
0.029338409252311078,8.98989898989899,"[994.75, 970.453125, 971.0390625, 989.546875, 905.9375, 974.3046875, 954.7109375, 949.7265625, 959.8125, 984.5859375]"
0.0015862606242654862,6.767676767676767,"[347.5390625, 981.421875, 353.53125, 1000.0, 881.5078125, 853.5625, 931.1484375, 951.25, 325.953125, 454.921875]"
0.0027150679627496797,7.6767676767676765,"[593.890625, 615.09375, 361.9609375, 994.34375, 907.4375, 982.546875, 864.3984375, 994.09375, 385.46875, 625.78125]"
0.0006313202152501221,4.747474747474747,"[315.8984375, 298.78125, 660.6796875, 739.078125, 621.6328125, 742.828125, 817.8203125, 889.9453125, 287.71875, 588.875]"
0.009274286383257363,3.6363636363636362,"[388.6484375, 457.8671875, 450.234375, 890.375, 737.7109375, 633.25, 378.6796875, 501.1796875, 382.6484375, 578.875]"
0.11684868637019352,4.94949494949495,"[980.6484375, 1000.0, 996.3828125, 994.78125, 934.8125, 1000.0, 980.3984375, 993.1328125, 995.8203125, 998.9296875]"
0.10021583738168344,7.777777777777778,"[1000.0, 999.0703125, 982.8359375, 980.7734375, 905.9453125, 994.796875, 995.9453125, 996.7109375, 994.5625, 1000.0]"
0.018508624236576895,9.292929292929292,"[994.4921875, 1000.0, 960.2734375, 837.4296875, 927.3828125, 981.59375, 944.2109375, 976.3671875, 988.90625, 946.2890625]"
0.0025144150521764766,5.858585858585858,"[355.3828125, 472.1953125, 299.671875, 807.578125, 872.40625, 686.4921875, 879.4609375, 888.7109375, 347.96875, 299.6328125]"
0.0023285910855096064,1.5151515151515151,"[232.640625, 253.1328125, 249.3828125, 308.2578125, 280.375, 538.46875, 236.2578125, 236.9296875, 303.6328125, 272.3359375]"
0.011676473941879328,0.8080808080808081,"[308.828125, 275.53125, 252.8671875, 289.953125, 280.7265625, 356.3046875, 232.359375, 308.875, 224.7109375, 248.234375]"
0.0010007189409390025,4.646464646464646,"[308.6953125, 278.0234375, 307.3515625, 718.8359375, 714.3515625, 782.359375, 915.40625, 921.7265625, 306.703125, 378.90625]"
0.010014383987540799,4.343434343434343,"[914.9140625, 571.890625, 689.53125, 947.703125, 795.421875, 829.0390625, 586.4609375, 801.9921875, 581.5, 816.3515625]"
0.001259921049894874,1.1111111111111112,"[267.8203125, 302.046875, 234.90625, 241.8046875, 272.53125, 325.8515625, 251.0859375, 250.2734375, 262.0625, 282.1640625]"
0.0006817002185769346,5.555555555555555,"[540.6875, 924.5, 288.15625, 929.640625, 832.5, 963.890625, 886.0625, 636.03125, 276.109375, 863.328125]"
0.0004300619395933647,7.474747474747475,"[975.0703125, 934.734375, 772.5859375, 983.1875, 873.3828125, 936.4453125, 974.5, 914.3125, 821.4140625, 766.8203125]"
0.14711435307922738,8.181818181818182,"[988.984375, 1000.0, 1000.0, 992.3515625, 930.65625, 926.671875, 974.84375, 985.5546875, 991.9765625, 990.9453125]"
0.004647151880078404,4.646464646464646,"[344.5390625, 263.6953125, 316.578125, 682.9375, 536.1171875, 794.1796875, 300.1875, 619.9375, 275.46875, 549.59375]"
0.0029317331822241717,3.3333333333333335,"[281.015625, 291.703125, 286.6875, 539.609375, 727.0546875, 683.7890625, 247.3125, 398.4453125, 248.0625, 366.1015625]"
0.12617333187632818,5.151515151515151,"[991.3828125, 1000.0, 997.9140625, 1000.0, 928.1875, 920.15625, 975.7578125, 995.390625, 1000.0, 1000.0]"
0.0002512608634965109,3.7373737373737375,"[792.625, 787.828125, 823.7578125, 774.46875, 627.515625, 721.5625, 563.453125, 961.7578125, 774.0625, 828.1875]"
0.06322283054611633,2.4242424242424243,"[923.59375, 1000.0, 939.203125, 993.2734375, 917.03125, 943.8828125, 901.921875, 973.2109375, 982.234375, 972.875]"
0.008588884551030166,7.070707070707071,"[694.0, 926.5859375, 816.890625, 874.9921875, 825.9375, 830.140625, 950.0234375, 954.4765625, 506.3671875, 979.0625]"
0.00039827887519494257,3.9393939393939394,"[232.96875, 745.4921875, 675.6640625, 485.125, 743.0078125, 891.4765625, 304.96875, 486.1484375, 315.1015625, 453.6328125]"
0.06826807753219917,6.363636363636363,"[969.7890625, 1000.0, 1000.0, 973.6484375, 886.28125, 938.5625, 933.140625, 995.4765625, 965.21875, 928.1328125]"
0.001080577342992131,1.9191919191919191,"[277.859375, 277.421875, 307.453125, 292.9765625, 287.109375, 390.09375, 231.0, 267.109375, 238.2109375, 374.03125]"
0.001259921049894874,3.8383838383838382,"[335.5703125, 265.2265625, 278.1953125, 292.5703125, 294.4453125, 582.6640625, 415.4375, 669.2265625, 842.328125, 386.171875]"
0.005850838068754207,2.4242424242424243,"[258.9375, 270.59375, 305.0, 379.4609375, 508.2421875, 449.6171875, 228.984375, 312.6796875, 262.4921875, 332.84375]"
0.00795413628417791,2.8282828282828283,"[258.5, 263.125, 285.7578125, 625.203125, 531.0546875, 539.0234375, 257.328125, 501.296875, 256.7265625, 428.7109375]"
0.001997127334530273,10.0,"[609.2265625, 994.109375, 551.171875, 1000.0, 994.09375, 993.03125, 990.0703125, 1000.0, 988.171875, 993.96875]"
0.006821903207721965,0.8080808080808081,"[244.5390625, 241.4609375, 265.2734375, 229.578125, 247.96875, 239.109375, 251.3671875, 222.921875, 204.21875, 228.9765625]"
0.021580505487636795,1.4141414141414141,"[595.1796875, 600.8359375, 628.921875, 692.1328125, 671.734375, 628.6640625, 544.6796875, 540.640625, 473.453125, 522.3828125]"
0.0011668085277693407,1.3131313131313131,"[281.1796875, 235.375, 234.109375, 276.75, 338.7578125, 650.7265625, 238.4296875, 317.328125, 233.0390625, 262.1640625]"
0.00019956925494548074,6.8686868686868685,"[476.1640625, 951.5, 852.921875, 971.671875, 885.0625, 938.75, 965.3984375, 973.4765625, 953.1640625, 832.921875]"
0.014700866253334402,9.191919191919192,"[1000.0, 1000.0, 919.6640625, 994.84375, 862.6015625, 913.328125, 983.453125, 980.734375, 950.5234375, 996.0234375]"
0.0199856315113147,2.121212121212121,"[794.03125, 666.0078125, 640.484375, 724.9296875, 823.21875, 682.46875, 544.828125, 706.984375, 577.1015625, 698.796875]"
0.012608268587175545,1.9191919191919191,"[317.3359375, 373.953125, 401.390625, 643.5078125, 462.296875, 656.0234375, 284.46875, 397.59375, 427.0390625, 553.96875]"
0.0018495327188680687,9.09090909090909,"[916.203125, 604.2578125, 989.0078125, 987.921875, 994.09375, 893.2890625, 993.9375, 994.1640625, 903.4921875, 982.1328125]"
0.12617333187632818,8.88888888888889,"[1000.0, 1000.0, 1000.0, 988.9453125, 934.234375, 978.828125, 933.6796875, 989.6953125, 989.4296875, 969.0859375]"
0.003985652141834605,4.242424242424242,"[300.875, 422.0625, 265.328125, 668.2890625, 481.65625, 728.0625, 266.3125, 283.8984375, 295.40625, 480.2734375]"
0.0002154950870117,5.252525252525253,"[914.4140625, 543.078125, 689.53125, 968.9375, 801.2578125, 783.59375, 922.9765625, 827.5546875, 892.4296875, 801.4140625]"
9.999999999999999e-05,6.96969696969697,"[1000.0, 891.8359375, 966.96875, 1000.0, 956.8828125, 901.515625, 976.5546875, 979.21875, 932.4453125, 811.375]"
0.05021607031056004,9.595959595959595,"[1000.0, 997.1953125, 976.4140625, 981.5703125, 954.78125, 967.546875, 941.140625, 980.15625, 962.96875, 994.09375]"
0.000794842183831788,3.0303030303030303,"[282.78125, 266.9375, 278.3515625, 307.796875, 286.0078125, 623.7109375, 315.4375, 299.1171875, 278.1484375, 394.109375]"
0.0007361005980518546,6.363636363636363,"[580.8359375, 409.8828125, 805.7578125, 977.28125, 983.4140625, 821.2734375, 579.890625, 989.2421875, 580.375, 594.203125]"
0.0005846634683724685,4.848484848484849,"[907.2734375, 475.265625, 418.2890625, 947.1953125, 781.4921875, 747.203125, 786.265625, 819.484375, 359.1640625, 645.6015625]"
0.007366298109070191,7.6767676767676765,"[788.25, 977.6484375, 450.125, 914.0859375, 900.65625, 874.15625, 974.3125, 951.9375, 744.3359375, 875.0078125]"
0.00023269181687763618,3.5353535353535355,"[521.8359375, 912.6328125, 291.1015625, 916.984375, 609.65625, 764.984375, 745.015625, 919.9140625, 569.7265625, 672.7109375]"
0.00014679750917903885,8.585858585858587,"[952.796875, 989.40625, 855.1796875, 885.59375, 866.734375, 956.0078125, 959.328125, 933.515625, 979.0703125, 993.9375]"
0.011676473941879328,6.8686868686868685,"[936.1484375, 966.640625, 852.9375, 914.25, 896.125, 908.0625, 983.28125, 989.5703125, 809.1875, 928.6640625]"
0.1082131644095978,7.777777777777778,"[1000.0, 1000.0, 1000.0, 996.75, 938.4375, 979.84375, 973.421875, 999.09375, 994.3125, 986.9296875]"
0.005418440904522979,2.121212121212121,"[266.5546875, 245.71875, 239.3671875, 337.4609375, 440.6484375, 638.5625, 237.140625, 277.28125, 245.1015625, 274.9765625]"
0.003165688509340163,4.343434343434343,"[244.3203125, 252.1171875, 309.984375, 533.09375, 506.8203125, 699.484375, 295.578125, 314.078125, 268.4921875, 269.1484375]"
0.03167964452409658,1.8181818181818181,"[874.9296875, 919.3828125, 867.0546875, 876.5703125, 941.265625, 918.9453125, 647.3984375, 879.875, 771.5625, 836.03125]"
0.02516222768095133,5.555555555555555,"[992.9296875, 990.65625, 942.828125, 974.7578125, 962.375, 847.609375, 948.8203125, 961.71875, 885.703125, 933.734375]"
0.018508624236576895,5.656565656565657,"[987.8515625, 946.4140625, 881.8359375, 914.859375, 813.4921875, 906.4609375, 835.3125, 887.34375, 887.7421875, 939.59375]"
0.006821903207721965,6.8686868686868685,"[578.3671875, 805.890625, 464.1875, 862.53125, 916.4140625, 767.8125, 883.3203125, 994.28125, 637.7109375, 728.171875]"
0.0017128458556540079,8.585858585858587,"[637.453125, 556.0625, 638.953125, 979.953125, 944.5, 829.4765625, 988.9765625, 1000.0, 975.515625, 949.296875]"
0.034207712781635105,2.323232323232323,"[897.7734375, 934.34375, 892.171875, 904.984375, 894.6640625, 906.1484375, 734.046875, 962.7578125, 815.375, 889.890625]"
0.0002929626953471313,5.555555555555555,"[760.3125, 500.125, 958.3125, 927.1640625, 732.1640625, 793.8515625, 931.21875, 893.609375, 814.890625, 580.6796875]"
0.0015862606242654862,7.373737373737374,"[610.59375, 533.3515625, 503.5234375, 989.8984375, 849.125, 931.59375, 895.78125, 919.828125, 291.0234375, 918.0625]"
0.017140772906618387,0.6060606060606061,"[357.375, 336.109375, 318.984375, 297.8046875, 257.0, 267.4296875, 292.7109375, 293.96875, 339.09375, 289.46875]"
0.10021583738168344,10.0,"[1000.0, 1000.0, 998.65625, 985.0859375, 925.8359375, 965.5546875, 956.3984375, 1000.0, 973.2734375, 991.265625]"
0.021580505487636795,4.94949494949495,"[954.75, 989.84375, 877.3984375, 883.359375, 941.703125, 837.421875, 889.46875, 986.3125, 940.3671875, 953.859375]"
0.03988517590327993,4.848484848484849,"[998.1484375, 995.6484375, 968.0625, 968.75, 900.609375, 951.3515625, 922.359375, 903.7890625, 969.8046875, 970.890625]"
0.003691098667017898,5.757575757575758,"[336.140625, 332.2890625, 571.3671875, 912.9296875, 828.09375, 875.7890625, 793.796875, 513.2109375, 284.5390625, 483.71875]"
0.17153096109987098,6.4646464646464645,"[1000.0, 1000.0, 996.625, 995.609375, 925.2734375, 966.359375, 980.859375, 1000.0, 984.6171875, 998.0078125]"
0.0013604640471757009,8.686868686868687,"[603.0625, 601.0703125, 928.5703125, 858.484375, 969.328125, 994.046875, 979.265625, 987.640625, 572.625, 965.3984375]"
0.00012590158918273834,6.4646464646464645,"[954.8046875, 947.0390625, 828.828125, 901.8359375, 810.796875, 786.5546875, 908.828125, 917.4921875, 834.6328125, 942.015625]"
0.002156500152519066,4.646464646464646,"[283.0546875, 316.1953125, 742.0859375, 609.765625, 343.375, 670.6171875, 372.5234375, 440.15625, 298.078125, 308.6484375]"
0.0018495327188680687,3.8383838383838382,"[303.9765625, 272.109375, 289.671875, 280.859375, 386.984375, 783.5703125, 279.8046875, 339.0078125, 283.625, 293.640625]"
