gae_lambda,velocity_rew_weight,final_mean_return
0.8808080808080808,3.0303030303030303,"[457.125, 646.46875, 430.59375, 474.296875, 470.453125, 402.0234375, 461.75, 471.65625, 1000.0, 472.65625]"
0.8949494949494949,0.6060606060606061,"[349.1875, 247.7578125, 332.78125, 341.296875, 357.125, 473.2734375, 286.5, 390.6640625, 281.6875, 328.25]"
0.9292929292929293,6.4646464646464645,"[569.203125, 621.90625, 676.3671875, 566.390625, 571.2578125, 525.9453125, 501.75, 490.0703125, 724.6953125, 619.25]"
0.9232323232323233,3.7373737373737375,"[556.484375, 551.296875, 507.6875, 512.8359375, 412.4140625, 501.6796875, 469.953125, 431.5, 688.6875, 565.0703125]"
0.8303030303030303,6.8686868686868685,"[857.046875, 1000.0, 1000.0, 992.5078125, 991.765625, 787.953125, 820.5703125, 1000.0, 1000.0, 1000.0]"
0.901010101010101,9.191919191919192,"[885.375, 658.921875, 994.109375, 1000.0, 985.0390625, 824.8046875, 890.953125, 994.953125, 1000.0, 994.8359375]"
0.8262626262626263,4.242424242424242,"[999.03125, 1000.0, 714.546875, 725.7578125, 471.671875, 774.9296875, 570.2578125, 814.890625, 1000.0, 1000.0]"
0.9272727272727272,1.3131313131313131,"[372.953125, 403.4453125, 344.9453125, 396.8671875, 516.9375, 350.875, 300.6796875, 336.25, 300.1875, 427.5546875]"
0.896969696969697,4.848484848484849,"[665.0078125, 953.4140625, 644.546875, 556.8984375, 479.34375, 817.21875, 525.8515625, 480.4921875, 677.8515625, 935.109375]"
0.8080808080808082,2.121212121212121,"[692.828125, 1000.0, 1000.0, 412.8671875, 479.15625, 564.3671875, 740.9921875, 696.453125, 1000.0, 1000.0]"
0.9474747474747475,7.474747474747475,"[775.78125, 526.3046875, 497.4765625, 492.171875, 526.3515625, 482.7421875, 710.8125, 528.0390625, 446.3359375, 645.5078125]"
0.9757575757575758,0.8080808080808081,"[214.8515625, 244.4296875, 213.8203125, 281.5703125, 258.0234375, 354.4375, 218.1484375, 257.9765625, 248.0625, 285.3984375]"
0.8929292929292929,8.686868686868687,"[821.7421875, 1000.0, 879.9375, 988.8046875, 913.390625, 976.4140625, 955.96875, 976.0546875, 999.3671875, 990.7890625]"
0.9939393939393939,5.757575757575758,"[319.15625, 409.7734375, 337.84375, 295.125, 287.265625, 352.953125, 380.296875, 339.8203125, 355.203125, 261.9453125]"
0.9595959595959596,6.666666666666667,"[546.5, 441.1015625, 448.4921875, 396.75, 363.9296875, 466.9375, 447.53125, 395.8515625, 431.203125, 436.34375]"
0.8060606060606061,10.0,"[1000.0, 1000.0, 995.296875, 982.0234375, 1000.0, 989.984375, 1000.0, 997.8828125, 1000.0, 997.046875]"
0.9070707070707071,7.070707070707071,"[569.6328125, 844.375, 559.2734375, 700.28125, 973.765625, 973.4921875, 480.890625, 627.1484375, 973.2109375, 858.6875]"
0.8323232323232324,2.121212121212121,"[542.8125, 587.375, 636.4453125, 649.4453125, 420.421875, 415.5390625, 526.1875, 1000.0, 991.609375, 987.078125]"
0.8747474747474748,2.8282828282828283,"[462.734375, 743.1328125, 451.6171875, 471.3125, 462.5, 393.265625, 561.828125, 429.625, 511.5703125, 992.609375]"
0.9535353535353536,2.727272727272727,"[443.7421875, 338.1953125, 393.8828125, 363.328125, 400.8203125, 318.421875, 348.609375, 300.4140625, 374.7109375, 426.546875]"
0.9777777777777777,0.0,"[982.1875, 1000.0, 993.84375, 1000.0, 1000.0, 1000.0, 1000.0, 1000.0, 1000.0, 1000.0]"
0.9313131313131313,8.181818181818182,"[630.6328125, 575.5, 557.2421875, 789.1875, 1000.0, 555.84375, 592.3203125, 437.21875, 497.328125, 593.2578125]"
0.997979797979798,6.161616161616162,"[298.75, 369.96875, 456.40625, 351.234375, 363.4921875, 584.359375, 341.3984375, 372.3828125, 345.5234375, 445.640625]"
0.9313131313131313,1.0101010101010102,"[382.8046875, 314.4140625, 358.421875, 361.15625, 289.34375, 377.953125, 290.3515625, 312.8203125, 391.8515625, 361.265625]"
0.898989898989899,6.565656565656566,"[999.1328125, 991.5625, 773.0078125, 860.3203125, 578.34375, 650.484375, 513.6171875, 1000.0, 818.0, 996.9140625]"
0.8242424242424243,1.2121212121212122,"[621.140625, 585.0625, 673.6484375, 460.5234375, 340.6875, 458.046875, 580.5859375, 522.5234375, 456.8046875, 543.828125]"
0.9515151515151515,9.595959595959595,"[575.1796875, 620.3046875, 562.1796875, 677.1953125, 451.9375, 463.296875, 542.75, 728.9453125, 556.75, 591.8125]"
0.8161616161616162,4.040404040404041,"[1000.0, 1000.0, 1000.0, 835.328125, 529.3203125, 735.375, 602.5234375, 862.9765625, 992.7734375, 999.7578125]"
0.8646464646464647,7.474747474747475,"[997.2578125, 1000.0, 999.640625, 994.59375, 999.328125, 525.203125, 948.1015625, 950.9921875, 993.6328125, 1000.0]"
0.8444444444444444,7.777777777777778,"[985.6640625, 1000.0, 1000.0, 988.1875, 994.46875, 992.125, 888.5078125, 990.78125, 1000.0, 999.53125]"
0.9191919191919192,7.979797979797979,"[578.9296875, 689.9453125, 582.4453125, 667.9296875, 685.1640625, 598.875, 509.640625, 778.859375, 619.1015625, 743.2734375]"
0.9777777777777777,2.727272727272727,"[295.1953125, 294.6484375, 294.1328125, 282.1875, 264.7890625, 278.0703125, 314.1796875, 312.8125, 292.9453125, 284.9609375]"
0.8707070707070708,2.929292929292929,"[527.0546875, 833.234375, 627.1484375, 411.8671875, 454.0078125, 389.6015625, 463.3828125, 567.03125, 834.0546875, 998.8515625]"
0.9111111111111111,5.757575757575758,"[916.0625, 669.421875, 752.6328125, 536.1328125, 548.1953125, 581.8671875, 516.734375, 585.59375, 524.4921875, 545.7578125]"
0.9898989898989898,5.656565656565657,"[432.2890625, 299.765625, 402.453125, 359.671875, 309.3203125, 372.125, 332.15625, 314.1875, 351.9140625, 342.09375]"
0.8161616161616162,0.5050505050505051,"[497.5546875, 544.765625, 491.0, 400.640625, 333.796875, 406.2109375, 959.515625, 771.5703125, 547.4140625, 958.296875]"
0.8040404040404041,8.585858585858587,"[994.765625, 1000.0, 1000.0, 982.9609375, 988.890625, 973.8359375, 995.671875, 1000.0, 1000.0, 1000.0]"
0.8484848484848485,1.2121212121212122,"[444.8046875, 681.7421875, 511.1484375, 405.765625, 345.0859375, 377.546875, 445.171875, 471.953125, 446.4609375, 629.9609375]"
0.9838383838383838,4.343434343434343,"[381.5703125, 319.203125, 290.96875, 275.828125, 346.0703125, 310.125, 307.6875, 274.59375, 324.4921875, 327.890625]"
0.997979797979798,9.8989898989899,"[511.5078125, 308.46875, 554.71875, 600.9609375, 320.4765625, 340.1484375, 314.6953125, 416.3125, 302.921875, 653.21875]"
0.9696969696969697,1.8181818181818181,"[296.515625, 290.8125, 318.5234375, 273.6796875, 298.515625, 300.8828125, 233.5859375, 323.1484375, 265.7578125, 297.9453125]"
0.9818181818181818,9.797979797979798,"[551.328125, 538.7109375, 576.265625, 486.9765625, 464.1171875, 468.8984375, 381.8046875, 427.3125, 482.5546875, 457.015625]"
0.8505050505050505,5.656565656565657,"[916.3671875, 1000.0, 625.78125, 995.0625, 879.234375, 993.0703125, 975.3671875, 901.9140625, 1000.0, 998.2734375]"
0.8606060606060606,0.6060606060606061,"[410.09375, 254.3203125, 506.84375, 384.7265625, 319.953125, 400.859375, 384.4140625, 359.4453125, 369.9296875, 420.203125]"
0.8464646464646465,3.0303030303030303,"[590.0078125, 991.3203125, 552.4921875, 406.125, 478.6328125, 448.65625, 682.890625, 1000.0, 1000.0, 1000.0]"
0.9959595959595959,3.5353535353535355,"[326.2734375, 396.25, 287.3359375, 313.96875, 305.359375, 392.9921875, 642.359375, 299.3359375, 283.2578125, 272.8671875]"
0.888888888888889,3.7373737373737375,"[523.515625, 554.2890625, 558.3671875, 647.5859375, 546.640625, 463.5, 524.6640625, 483.3203125, 988.9140625, 562.109375]"
0.9757575757575758,8.484848484848484,"[508.2890625, 504.0390625, 473.84375, 446.125, 495.7109375, 479.9921875, 364.734375, 424.578125, 383.2421875, 400.734375]"
0.8666666666666667,9.191919191919192,"[977.6640625, 1000.0, 993.03125, 1000.0, 976.4375, 996.265625, 994.4921875, 869.359375, 995.5859375, 1000.0]"
0.8929292929292929,1.3131313131313131,"[434.8203125, 418.921875, 415.2734375, 381.6796875, 517.0, 389.421875, 390.453125, 381.8671875, 381.59375, 385.4140625]"
0.8626262626262626,4.848484848484849,"[661.0625, 1000.0, 698.2890625, 742.703125, 515.0390625, 583.5078125, 908.171875, 743.2109375, 961.8515625, 991.6953125]"
0.8585858585858586,2.2222222222222223,"[432.5546875, 369.7578125, 521.9765625, 399.171875, 431.0859375, 448.609375, 658.3515625, 629.9453125, 554.0625, 540.1640625]"
0.8383838383838385,7.171717171717171,"[932.28125, 990.8671875, 1000.0, 994.59375, 997.890625, 912.078125, 999.734375, 1000.0, 979.8671875, 1000.0]"
0.8787878787878788,10.0,"[999.9765625, 1000.0, 995.9609375, 972.375, 993.7578125, 990.7265625, 991.1171875, 1000.0, 996.8046875, 996.328125]"
0.9878787878787879,7.6767676767676765,"[358.15625, 356.2890625, 490.0625, 419.1640625, 418.140625, 382.109375, 384.109375, 333.1484375, 404.71875, 430.9453125]"
0.8545454545454546,8.98989898989899,"[996.234375, 1000.0, 1000.0, 990.875, 985.765625, 988.2734375, 998.453125, 1000.0, 964.7421875, 1000.0]"
0.9131313131313131,3.7373737373737375,"[460.5859375, 596.4921875, 577.25, 470.4453125, 464.6015625, 446.7734375, 406.625, 462.671875, 503.09375, 536.3125]"
0.9919191919191919,3.6363636363636362,"[293.953125, 265.890625, 311.96875, 271.3046875, 303.671875, 337.59375, 297.1796875, 344.296875, 306.5078125, 311.0234375]"
0.9737373737373738,1.5151515151515151,"[296.265625, 254.5078125, 263.6796875, 255.671875, 266.0390625, 282.2421875, 269.8125, 277.765625, 240.09375, 298.2109375]"
0.9252525252525252,6.666666666666667,"[529.1484375, 687.6015625, 522.828125, 624.8046875, 1000.0, 510.6328125, 611.3671875, 605.28125, 487.890625, 818.4296875]"
0.9959595959595959,0.30303030303030304,"[253.3359375, 231.0625, 238.2734375, 230.640625, 437.6484375, 914.0390625, 224.390625, 297.9375, 235.046875, 286.546875]"
0.8909090909090909,9.191919191919192,"[741.0, 997.6171875, 989.609375, 970.796875, 949.0, 964.640625, 1000.0, 701.8203125, 957.84375, 1000.0]"
0.8727272727272728,7.070707070707071,"[832.2421875, 1000.0, 717.4609375, 999.78125, 1000.0, 588.0546875, 665.1484375, 778.7734375, 911.5703125, 999.546875]"
0.8404040404040405,2.8282828282828283,"[983.140625, 802.4921875, 1000.0, 510.7890625, 537.65625, 542.1328125, 748.234375, 542.9296875, 662.1640625, 922.1484375]"
0.9858585858585859,2.323232323232323,"[282.15625, 268.53125, 272.9296875, 259.2734375, 238.171875, 244.78125, 251.5625, 312.5703125, 284.625, 280.5]"
0.9656565656565657,0.8080808080808081,"[275.375, 231.0703125, 267.1328125, 332.8046875, 319.40625, 328.1484375, 241.9453125, 275.1171875, 246.3515625, 250.828125]"
0.9515151515151515,3.2323232323232323,"[477.6484375, 346.046875, 449.890625, 437.6796875, 410.671875, 439.265625, 387.203125, 419.40625, 422.015625, 366.921875]"
0.8040404040404041,0.10101010101010101,"[874.1484375, 994.5390625, 897.3046875, 1000.0, 994.421875, 1000.0, 1000.0, 993.3671875, 983.8046875, 1000.0]"
0.8101010101010101,1.3131313131313131,"[480.296875, 737.28125, 586.2734375, 372.484375, 357.5703125, 376.1875, 424.71875, 569.5, 413.21875, 661.828125]"
0.8727272727272728,8.787878787878787,"[973.890625, 1000.0, 873.6875, 910.109375, 980.53125, 730.34375, 987.40625, 872.46875, 876.421875, 1000.0]"
0.9393939393939394,6.767676767676767,"[466.1328125, 440.9453125, 590.7890625, 538.1015625, 605.9296875, 683.3671875, 553.5625, 447.7890625, 586.640625, 531.7890625]"
0.997979797979798,1.5151515151515151,"[273.203125, 240.1796875, 269.15625, 252.0, 285.7578125, 263.03125, 224.5390625, 270.2734375, 281.7578125, 247.8984375]"
0.9353535353535354,4.141414141414141,"[498.5859375, 430.2734375, 465.0078125, 467.3046875, 411.234375, 519.984375, 471.15625, 390.109375, 490.734375, 556.96875]"
0.8848484848484849,7.979797979797979,"[743.7890625, 998.34375, 999.1015625, 761.1015625, 748.703125, 970.328125, 977.609375, 969.375, 983.5390625, 994.7421875]"
0.8646464646464647,2.8282828282828283,"[761.875, 768.9296875, 399.0234375, 401.4375, 457.625, 420.4296875, 479.1484375, 608.171875, 547.703125, 972.484375]"
0.8767676767676768,5.757575757575758,"[853.7109375, 727.6875, 519.0625, 582.9375, 980.078125, 970.7109375, 621.7734375, 580.8359375, 992.109375, 999.109375]"
0.9030303030303031,2.525252525252525,"[458.5390625, 437.3046875, 492.421875, 418.265625, 420.453125, 437.9296875, 473.5859375, 346.8984375, 399.84375, 438.203125]"
0.9515151515151515,5.959595959595959,"[551.640625, 485.203125, 536.1640625, 453.515625, 485.421875, 538.3671875, 413.03125, 491.0703125, 492.1875, 560.1640625]"
0.9696969696969697,0.7070707070707071,"[326.5703125, 192.40625, 228.7578125, 295.1953125, 341.1953125, 281.78125, 241.4140625, 251.2890625, 215.453125, 267.90625]"
0.9232323232323233,8.686868686868687,"[595.78125, 565.9375, 767.4765625, 964.703125, 995.390625, 999.2890625, 695.4140625, 657.671875, 849.1640625, 999.671875]"
0.8141414141414142,1.2121212121212122,"[737.953125, 839.2265625, 621.6484375, 426.625, 338.4140625, 412.546875, 560.03125, 365.859375, 643.4609375, 516.671875]"
0.9474747474747475,9.797979797979798,"[1000.0, 562.578125, 641.8671875, 563.5546875, 919.3203125, 850.328125, 505.6328125, 453.21875, 605.3125, 577.8203125]"
0.9696969696969697,6.96969696969697,"[413.390625, 500.0546875, 467.53125, 499.03125, 421.2109375, 448.5390625, 492.1484375, 378.90625, 419.71875, 421.84375]"
0.9353535353535354,7.878787878787879,"[447.078125, 602.3671875, 476.59375, 482.46875, 543.6796875, 590.5234375, 578.0859375, 438.234375, 577.34375, 579.671875]"
0.8080808080808082,8.080808080808081,"[997.6875, 1000.0, 1000.0, 995.171875, 1000.0, 926.3046875, 991.859375, 1000.0, 1000.0, 1000.0]"
0.8121212121212121,3.0303030303030303,"[783.015625, 1000.0, 992.3125, 555.375, 624.484375, 439.7578125, 706.234375, 740.25, 995.84375, 810.5546875]"
0.9090909090909092,0.20202020202020202,"[968.6953125, 508.3203125, 987.875, 1000.0, 500.875, 1000.0, 981.921875, 939.5859375, 229.1328125, 604.296875]"
0.8282828282828283,4.848484848484849,"[941.359375, 1000.0, 1000.0, 982.546875, 667.5625, 572.84375, 597.3671875, 899.7109375, 1000.0, 1000.0]"
0.8080808080808082,9.797979797979798,"[1000.0, 1000.0, 992.359375, 996.578125, 998.265625, 989.859375, 994.9453125, 1000.0, 996.5234375, 1000.0]"
0.9595959595959596,1.8181818181818181,"[354.265625, 334.8359375, 323.171875, 284.765625, 295.546875, 325.765625, 292.59375, 347.1875, 305.1640625, 265.9140625]"
0.8040404040404041,7.171717171717171,"[993.7734375, 1000.0, 1000.0, 985.953125, 1000.0, 992.1171875, 998.5390625, 1000.0, 1000.0, 1000.0]"
0.9050505050505051,4.242424242424242,"[498.0390625, 1000.0, 489.2109375, 485.359375, 514.921875, 465.0390625, 407.8515625, 517.453125, 729.1640625, 767.328125]"
0.8444444444444444,10.0,"[1000.0, 1000.0, 999.8671875, 987.9453125, 986.5078125, 989.6953125, 994.015625, 1000.0, 981.0234375, 995.359375]"
0.8747474747474748,7.777777777777778,"[983.59375, 999.9453125, 938.890625, 973.265625, 1000.0, 822.0546875, 667.7109375, 997.4453125, 1000.0, 998.5546875]"
0.9535353535353536,7.6767676767676765,"[615.1171875, 460.4453125, 516.6328125, 621.0703125, 512.96875, 580.8125, 547.5625, 512.4609375, 531.7421875, 580.59375]"
0.8707070707070708,5.151515151515151,"[992.578125, 998.984375, 733.6640625, 743.1875, 640.7734375, 984.609375, 880.0, 975.203125, 962.4765625, 1000.0]"
0.9717171717171718,2.2222222222222223,"[296.6875, 310.0546875, 298.34375, 304.2890625, 318.828125, 298.8125, 279.515625, 290.734375, 267.3515625, 300.734375]"
0.9494949494949495,5.05050505050505,"[435.3125, 501.8359375, 460.890625, 470.6171875, 470.2578125, 438.703125, 381.7890625, 441.0234375, 419.796875, 516.2109375]"
0.9414141414141415,5.757575757575758,"[589.6328125, 500.9375, 611.59375, 531.8203125, 464.8671875, 461.0859375, 441.828125, 434.2421875, 538.015625, 588.5625]"
0.8868686868686869,0.7070707070707071,"[336.875, 312.140625, 380.828125, 387.0, 418.2421875, 454.6953125, 332.3203125, 410.65625, 360.171875, 459.375]"
0.8202020202020203,8.98989898989899,"[997.4375, 995.2578125, 995.46875, 995.2890625, 992.375, 994.6171875, 1000.0, 1000.0, 1000.0, 1000.0]"
0.8787878787878788,3.7373737373737375,"[505.6640625, 968.0703125, 533.3828125, 471.640625, 565.0625, 467.828125, 403.9375, 464.2421875, 774.328125, 991.0390625]"
0.9575757575757575,3.6363636363636362,"[407.78125, 356.421875, 411.3515625, 364.0234375, 439.2578125, 435.4921875, 317.0, 430.8046875, 347.03125, 377.234375]"
0.8161616161616162,6.363636363636363,"[1000.0, 1000.0, 984.7734375, 962.1640625, 897.6640625, 953.015625, 989.3671875, 1000.0, 1000.0, 1000.0]"
0.9191919191919192,1.4141414141414141,"[471.640625, 379.734375, 397.609375, 399.6875, 398.578125, 391.375, 306.1328125, 424.2265625, 403.8125, 335.046875]"
0.8868686868686869,6.96969696969697,"[798.484375, 1000.0, 787.5390625, 994.4921875, 913.6484375, 965.4140625, 552.453125, 827.25, 970.5078125, 984.5546875]"
0.9656565656565657,6.8686868686868685,"[535.671875, 516.40625, 485.03125, 415.328125, 518.84375, 497.2421875, 390.5390625, 471.453125, 394.9453125, 428.0390625]"
0.9898989898989898,9.595959595959595,"[365.515625, 471.046875, 352.7109375, 449.3203125, 368.8359375, 462.9375, 319.7421875, 450.796875, 466.9609375, 339.1640625]"
0.9777777777777777,7.6767676767676765,"[433.7734375, 429.5625, 444.1796875, 492.2578125, 429.984375, 360.84375, 488.1171875, 365.1328125, 326.546875, 412.359375]"
0.9171717171717172,3.2323232323232323,"[398.890625, 429.7578125, 470.2578125, 497.1171875, 397.359375, 444.28125, 406.140625, 431.40625, 488.4375, 497.140625]"
0.9313131313131313,0.8080808080808081,"[310.28125, 273.46875, 265.375, 344.640625, 315.28125, 349.421875, 263.2265625, 363.3671875, 287.71875, 301.5546875]"
0.8181818181818182,3.6363636363636362,"[909.3359375, 1000.0, 990.171875, 964.90625, 806.125, 532.59375, 724.6875, 789.2734375, 995.4296875, 893.7578125]"
0.8707070707070708,8.88888888888889,"[998.5390625, 996.671875, 1000.0, 1000.0, 997.9765625, 994.7734375, 999.6796875, 999.875, 997.078125, 1000.0]"
0.9636363636363636,1.5151515151515151,"[315.625, 294.75, 286.5546875, 279.46875, 294.9375, 271.2421875, 258.5703125, 265.421875, 300.7734375, 371.859375]"
0.8565656565656566,1.7171717171717171,"[379.0546875, 442.15625, 461.46875, 401.0625, 391.3984375, 431.6875, 485.671875, 471.1875, 460.0234375, 492.28125]"
1.0,4.444444444444445,"[310.3828125, 357.671875, 313.3984375, 435.375, 278.40625, 259.5078125, 472.890625, 425.4609375, 465.4453125, 625.6484375]"
0.8222222222222223,4.242424242424242,"[955.171875, 1000.0, 949.2890625, 560.6953125, 555.984375, 612.2421875, 829.828125, 981.3515625, 1000.0, 995.578125]"
0.8626262626262626,7.070707070707071,"[760.6015625, 1000.0, 1000.0, 968.1484375, 988.109375, 606.625, 690.1640625, 1000.0, 1000.0, 1000.0]"
0.901010101010101,4.141414141414141,"[566.78125, 473.140625, 450.796875, 561.0, 510.2578125, 437.96875, 415.5625, 489.84375, 582.8359375, 768.5078125]"
0.8383838383838385,0.30303030303030304,"[953.3515625, 710.328125, 413.1953125, 758.953125, 557.734375, 962.9609375, 273.4140625, 772.2734375, 444.7421875, 419.2734375]"
0.8020202020202021,4.545454545454545,"[986.6484375, 1000.0, 1000.0, 888.609375, 792.7890625, 777.484375, 989.8671875, 985.1796875, 995.7890625, 1000.0]"
0.8505050505050505,7.979797979797979,"[912.375, 1000.0, 1000.0, 994.0390625, 966.1484375, 696.8515625, 996.3046875, 824.6796875, 1000.0, 1000.0]"
0.8303030303030303,2.8282828282828283,"[499.84375, 1000.0, 993.3359375, 475.0703125, 540.2265625, 445.2734375, 1000.0, 889.015625, 967.2421875, 973.0390625]"
0.9676767676767677,2.121212121212121,"[304.2734375, 288.640625, 301.6015625, 316.796875, 338.359375, 343.6953125, 281.3046875, 312.2421875, 282.5859375, 286.890625]"
0.9434343434343435,7.474747474747475,"[518.53125, 583.7109375, 473.046875, 596.484375, 574.140625, 547.203125, 466.890625, 509.2109375, 617.0703125, 542.1953125]"
0.8686868686868687,2.525252525252525,"[442.3671875, 478.375, 424.8671875, 419.203125, 434.984375, 500.859375, 587.3984375, 619.7734375, 431.7734375, 562.5859375]"
0.9171717171717172,5.959595959595959,"[484.4921875, 677.40625, 995.8203125, 528.8125, 629.796875, 573.234375, 500.0, 473.46875, 947.6171875, 879.609375]"
0.9959595959595959,5.858585858585858,"[368.8515625, 357.1796875, 366.8671875, 277.7734375, 416.6484375, 327.546875, 264.6484375, 445.0, 344.8203125, 319.5390625]"
1.0,0.9090909090909091,"[284.0, 265.171875, 234.2734375, 303.25, 263.1484375, 492.96875, 314.5234375, 307.7890625, 325.7890625, 309.640625]"
0.9090909090909092,8.383838383838384,"[993.625, 1000.0, 650.921875, 644.8828125, 990.703125, 985.9375, 781.28125, 995.15625, 999.6796875, 1000.0]"
0.888888888888889,8.686868686868687,"[999.5859375, 925.2109375, 996.8671875, 978.421875, 994.921875, 995.046875, 821.296875, 981.0234375, 572.15625, 1000.0]"
0.9555555555555556,6.666666666666667,"[473.3671875, 551.2265625, 575.03125, 431.4140625, 403.7109375, 497.21875, 388.609375, 431.0625, 422.828125, 472.8828125]"
0.8808080808080808,1.7171717171717171,"[407.7109375, 351.6015625, 407.3046875, 365.7109375, 428.328125, 411.109375, 433.3984375, 449.3359375, 436.875, 457.859375]"
0.8828282828282829,0.40404040404040403,"[271.53125, 260.1484375, 429.8359375, 459.3515625, 409.0859375, 804.9765625, 268.296875, 406.53125, 337.0, 294.859375]"
0.901010101010101,7.878787878787879,"[884.2421875, 763.515625, 825.8046875, 627.25, 973.8515625, 757.453125, 573.0234375, 765.4375, 1000.0, 1000.0]"
0.8262626262626263,2.929292929292929,"[783.5703125, 1000.0, 971.3515625, 552.1640625, 483.5390625, 450.171875, 657.9140625, 712.25, 1000.0, 994.640625]"
0.8747474747474748,0.20202020202020202,"[948.9921875, 572.0546875, 387.171875, 952.7890625, 993.96875, 1000.0, 266.8984375, 552.640625, 262.5390625, 577.2421875]"
0.9737373737373738,6.4646464646464645,"[565.578125, 483.9609375, 391.5859375, 428.1171875, 375.3515625, 384.75, 404.2734375, 376.421875, 425.125, 497.4609375]"
0.9252525252525252,1.8181818181818181,"[459.984375, 415.9609375, 411.8046875, 387.2734375, 333.953125, 375.7421875, 357.0546875, 391.4921875, 283.9609375, 362.421875]"
0.9393939393939394,7.373737373737374,"[614.3671875, 710.0234375, 568.6328125, 622.03125, 497.875, 604.1015625, 523.0078125, 561.21875, 429.6171875, 602.1015625]"
0.8404040404040405,7.777777777777778,"[996.578125, 1000.0, 1000.0, 991.7265625, 994.640625, 999.15625, 859.4765625, 1000.0, 1000.0, 1000.0]"
0.8363636363636364,5.151515151515151,"[660.9453125, 1000.0, 1000.0, 639.0234375, 776.2890625, 603.1484375, 618.015625, 811.6875, 996.640625, 1000.0]"
0.9373737373737374,2.2222222222222223,"[411.578125, 370.078125, 340.4765625, 365.890625, 393.03125, 394.7578125, 362.5859375, 397.6484375, 385.8828125, 391.0390625]"
0.8525252525252526,0.7070707070707071,"[411.96875, 637.1171875, 419.984375, 392.6875, 520.5546875, 576.0546875, 347.5859375, 409.5703125, 540.0078125, 383.7421875]"
0.9070707070707071,5.757575757575758,"[871.4765625, 849.65625, 587.3671875, 591.4609375, 639.625, 578.546875, 661.8515625, 538.984375, 897.3828125, 999.2890625]"
0.8060606060606061,8.686868686868687,"[1000.0, 1000.0, 998.2265625, 987.28125, 988.390625, 995.328125, 1000.0, 1000.0, 1000.0, 1000.0]"
0.9858585858585859,5.656565656565657,"[398.9140625, 353.09375, 408.9921875, 296.90625, 334.828125, 426.078125, 317.2265625, 292.859375, 318.9375, 282.4140625]"
0.9515151515151515,8.181818181818182,"[717.0078125, 540.015625, 455.046875, 550.734375, 484.921875, 612.0703125, 503.5546875, 504.359375, 423.1640625, 599.2421875]"
0.8444444444444444,3.7373737373737375,"[668.34375, 1000.0, 645.296875, 627.1796875, 436.3984375, 432.2421875, 785.34375, 867.4921875, 1000.0, 1000.0]"
0.9898989898989898,3.2323232323232323,"[295.6796875, 305.46875, 307.265625, 316.09375, 279.4453125, 323.7890625, 263.4921875, 333.78125, 242.984375, 256.6796875]"
0.8040404040404041,3.5353535353535355,"[1000.0, 1000.0, 1000.0, 853.640625, 624.40625, 616.0234375, 788.2734375, 850.4765625, 995.9140625, 991.3515625]"
0.8828282828282829,3.4343434343434343,"[642.1484375, 991.3359375, 494.875, 479.7109375, 556.1171875, 461.890625, 576.8203125, 505.4140625, 623.78125, 906.875]"
0.8525252525252526,6.96969696969697,"[933.3203125, 999.28125, 998.2578125, 998.203125, 1000.0, 1000.0, 988.46875, 1000.0, 692.5703125, 1000.0]"
0.8,0.40404040404040403,"[931.328125, 975.203125, 711.734375, 568.3984375, 395.546875, 506.421875, 989.265625, 765.2109375, 905.875, 869.90625]"
0.9313131313131313,6.8686868686868685,"[918.0546875, 996.921875, 420.28125, 538.296875, 811.4453125, 567.328125, 593.421875, 923.78125, 742.0546875, 664.8125]"
0.8848484848484849,1.4141414141414141,"[432.046875, 424.796875, 395.953125, 330.6484375, 407.8828125, 407.2265625, 361.7265625, 432.6640625, 407.5, 452.671875]"
0.9191919191919192,4.94949494949495,"[579.4609375, 571.4921875, 613.2578125, 607.0390625, 507.3046875, 600.2578125, 517.859375, 500.984375, 970.859375, 515.3359375]"
0.997979797979798,4.848484848484849,"[283.0, 353.6171875, 364.9921875, 331.859375, 260.890625, 976.03125, 498.3203125, 357.0546875, 294.5625, 323.2890625]"
0.8242424242424243,9.696969696969697,"[994.75, 1000.0, 1000.0, 981.359375, 988.375, 991.203125, 989.984375, 1000.0, 1000.0, 1000.0]"
0.8949494949494949,2.6262626262626263,"[462.953125, 472.625, 529.0234375, 426.6796875, 386.625, 456.203125, 387.859375, 494.203125, 483.1796875, 486.5625]"
0.8565656565656566,0.6060606060606061,"[356.921875, 305.0078125, 422.78125, 322.1328125, 365.2890625, 499.3359375, 436.359375, 437.8359375, 389.6015625, 453.4453125]"
0.8101010101010101,8.98989898989899,"[1000.0, 994.8515625, 1000.0, 1000.0, 982.8984375, 994.1875, 1000.0, 1000.0, 1000.0, 996.6953125]"
0.8363636363636364,8.88888888888889,"[994.9453125, 1000.0, 1000.0, 994.1171875, 994.2734375, 978.65625, 886.3125, 990.7265625, 995.9140625, 1000.0]"
0.9818181818181818,8.383838383838384,"[505.4375, 441.3046875, 425.390625, 422.8828125, 451.25, 357.40625, 364.65625, 494.1953125, 373.8359375, 409.0625]"
0.8666666666666667,4.141414141414141,"[641.984375, 1000.0, 581.484375, 606.9296875, 791.75, 542.03125, 617.28125, 475.9453125, 989.484375, 858.6328125]"
0.8282828282828283,7.070707070707071,"[1000.0, 1000.0, 1000.0, 975.46875, 999.2265625, 965.9296875, 682.890625, 990.640625, 1000.0, 1000.0]"
