gae_lambda,distance_rew_weight,final_mean_return
0.9939393939393939,0.30303030303030304,"[248.4921875, 257.9375, 250.4921875, 257.4296875, 520.9140625, 277.359375, 576.46875, 351.3125, 241.1953125, 262.5859375]"
0.8646464646464647,5.252525252525253,"[236.140625, 215.8671875, 288.625, 224.8046875, 257.390625, 218.8828125, 247.3203125, 234.171875, 233.859375, 231.765625]"
0.8444444444444444,5.555555555555555,"[231.6328125, 210.7109375, 281.8828125, 224.2890625, 233.0859375, 253.5, 225.7578125, 235.2109375, 246.5625, 207.9921875]"
0.9191919191919192,0.5050505050505051,"[358.8671875, 413.359375, 399.40625, 352.1640625, 310.5078125, 376.078125, 337.921875, 326.3046875, 435.2890625, 365.5234375]"
0.9070707070707071,8.585858585858587,"[253.609375, 249.0859375, 223.0625, 235.8828125, 259.609375, 249.9296875, 197.671875, 285.8359375, 240.6328125, 215.015625]"
0.9898989898989898,3.4343434343434343,"[207.8125, 253.3359375, 269.125, 231.5546875, 236.703125, 239.5703125, 229.4296875, 258.2734375, 264.7890625, 200.296875]"
0.9111111111111111,3.5353535353535355,"[238.1796875, 237.578125, 280.5390625, 222.2890625, 249.828125, 250.5546875, 240.90625, 207.84375, 209.078125, 259.5546875]"
0.8040404040404041,3.7373737373737375,"[252.7421875, 250.203125, 312.9453125, 257.234375, 257.125, 239.15625, 356.390625, 237.921875, 249.640625, 237.671875]"
0.9494949494949495,3.2323232323232323,"[218.9140625, 265.0859375, 296.8046875, 220.7265625, 234.3046875, 239.1796875, 212.0078125, 235.328125, 235.3984375, 199.3203125]"
0.9515151515151515,1.2121212121212122,"[257.5234375, 279.453125, 315.1640625, 290.8203125, 654.6484375, 278.1953125, 221.5625, 291.9609375, 327.5859375, 386.171875]"
0.9313131313131313,9.696969696969697,"[222.1640625, 218.6953125, 251.2265625, 222.046875, 236.4140625, 376.3125, 204.1171875, 224.296875, 225.4140625, 294.8203125]"
0.9151515151515152,9.595959595959595,"[226.2734375, 213.9296875, 226.0078125, 229.6015625, 210.96875, 255.21875, 198.390625, 230.6640625, 263.7890625, 229.8984375]"
0.9838383838383838,2.121212121212121,"[234.0546875, 250.1953125, 253.2109375, 226.0625, 261.9140625, 230.578125, 249.5703125, 253.1875, 221.6640625, 263.140625]"
0.9818181818181818,7.575757575757575,"[239.078125, 232.5859375, 236.3359375, 795.9765625, 255.9296875, 268.09375, 261.390625, 242.953125, 236.2890625, 397.0546875]"
0.9616161616161616,2.4242424242424243,"[226.125, 222.171875, 239.171875, 246.6796875, 270.953125, 260.8125, 254.1015625, 234.5703125, 227.15625, 236.9375]"
0.9030303030303031,7.6767676767676765,"[238.3125, 229.296875, 228.71875, 224.2109375, 222.4375, 236.0546875, 223.859375, 239.15625, 227.40625, 281.7109375]"
0.9636363636363636,0.6060606060606061,"[289.2109375, 229.546875, 269.8515625, 263.2734375, 266.9765625, 295.4453125, 234.6640625, 298.75, 233.265625, 294.90625]"
0.8828282828282829,7.979797979797979,"[244.0546875, 196.0, 209.25, 223.8828125, 286.078125, 263.4140625, 221.0625, 236.953125, 251.5703125, 218.6875]"
0.8282828282828283,6.262626262626262,"[356.078125, 218.359375, 219.75, 198.6171875, 226.203125, 297.4375, 334.890625, 218.9296875, 261.703125, 206.0234375]"
0.9494949494949495,5.959595959595959,"[224.515625, 206.15625, 242.90625, 231.5078125, 260.9375, 233.6640625, 212.3515625, 200.6796875, 204.5390625, 251.96875]"
0.9959595959595959,1.3131313131313131,"[308.828125, 270.6171875, 255.9921875, 252.953125, 260.4296875, 258.0546875, 238.9296875, 297.40625, 447.7890625, 316.4609375]"
0.888888888888889,1.5151515151515151,"[365.6796875, 307.46875, 400.96875, 311.0859375, 362.2265625, 327.6171875, 314.5390625, 356.296875, 341.7421875, 331.1328125]"
0.9111111111111111,0.30303030303030304,"[427.9921875, 418.7109375, 490.671875, 414.125, 376.984375, 458.9609375, 263.3359375, 398.203125, 434.84375, 388.4609375]"
0.9535353535353536,9.09090909090909,"[240.6875, 214.0390625, 263.703125, 240.703125, 323.515625, 225.078125, 360.3203125, 258.28125, 302.7890625, 423.1953125]"
0.8626262626262626,2.6262626262626263,"[303.609375, 278.6328125, 304.9765625, 241.7890625, 296.8515625, 269.765625, 301.8359375, 246.21875, 320.3515625, 239.4140625]"
0.9414141414141415,7.171717171717171,"[264.171875, 244.703125, 232.4296875, 222.7421875, 241.5546875, 213.875, 220.6171875, 215.25, 217.7578125, 314.40625]"
0.8585858585858586,0.0,"[1000.0, 1000.0, 924.6640625, 753.2421875, 1000.0, 1000.0, 606.8984375, 1000.0, 1000.0, 981.4375]"
0.901010101010101,2.323232323232323,"[304.2421875, 265.2109375, 302.671875, 279.6875, 293.8203125, 318.7421875, 305.6953125, 296.6875, 287.2890625, 239.7265625]"
0.8343434343434344,5.353535353535354,"[228.296875, 200.6015625, 245.296875, 204.875, 266.3515625, 203.7890625, 319.890625, 241.8671875, 265.359375, 205.9453125]"
0.9878787878787879,5.454545454545454,"[219.984375, 238.9375, 250.53125, 236.421875, 226.7265625, 240.609375, 223.7265625, 235.7890625, 253.2109375, 231.515625]"
0.8808080808080808,0.8080808080808081,"[518.5625, 386.0546875, 470.21875, 439.09375, 384.3203125, 394.53125, 395.9453125, 450.3671875, 410.1875, 493.765625]"
0.9090909090909092,3.9393939393939394,"[228.6796875, 223.6875, 276.8359375, 226.921875, 244.8203125, 242.1953125, 249.625, 235.578125, 259.3359375, 194.8984375]"
0.8121212121212121,1.0101010101010102,"[715.796875, 974.6875, 636.6796875, 742.4609375, 471.828125, 438.84375, 585.46875, 885.625, 667.171875, 722.5234375]"
0.8545454545454546,6.767676767676767,"[242.5390625, 195.390625, 224.4375, 247.734375, 278.4296875, 253.203125, 245.4453125, 258.3203125, 235.6796875, 360.828125]"
0.9131313131313131,1.5151515151515151,"[328.2890625, 313.0, 379.328125, 370.5078125, 352.40625, 324.515625, 280.875, 333.34375, 324.671875, 296.796875]"
0.9252525252525252,4.444444444444445,"[236.234375, 218.7890625, 269.3359375, 229.1796875, 232.921875, 247.5859375, 212.9375, 234.296875, 213.078125, 232.234375]"
0.9777777777777777,9.09090909090909,"[234.0390625, 332.2421875, 266.7421875, 301.984375, 297.765625, 213.28125, 621.9296875, 429.671875, 307.2265625, 337.9296875]"
0.8,7.979797979797979,"[212.2109375, 223.59375, 287.890625, 233.265625, 255.828125, 285.5703125, 231.4296875, 204.625, 247.3359375, 209.6875]"
0.8585858585858586,2.727272727272727,"[270.875, 292.078125, 332.7109375, 263.2578125, 309.453125, 268.65625, 354.078125, 252.859375, 274.0390625, 252.3671875]"
0.9717171717171718,7.373737373737374,"[224.3984375, 238.8671875, 274.6640625, 242.4609375, 228.671875, 202.4921875, 432.28125, 238.0859375, 238.46875, 288.8359375]"
0.8060606060606061,3.131313131313131,"[233.8515625, 321.890625, 431.953125, 245.3125, 247.6875, 225.0, 994.2109375, 282.734375, 259.7265625, 266.328125]"
0.9070707070707071,0.10101010101010101,"[407.109375, 616.796875, 498.9296875, 493.9375, 375.34375, 396.8984375, 361.2734375, 347.984375, 464.03125, 863.75]"
0.8181818181818182,6.0606060606060606,"[216.796875, 236.5859375, 359.171875, 243.53125, 219.96875, 250.453125, 255.7890625, 243.1640625, 276.3515625, 205.109375]"
0.9454545454545454,5.858585858585858,"[221.71875, 199.8046875, 252.5703125, 220.1328125, 242.125, 228.1484375, 226.9296875, 223.234375, 236.0, 220.40625]"
0.9252525252525252,0.9090909090909091,"[476.328125, 283.6640625, 406.90625, 362.96875, 480.515625, 428.09375, 319.7890625, 459.125, 313.3125, 407.28125]"
0.8383838383838385,8.686868686868687,"[261.90625, 208.1796875, 239.2578125, 518.9375, 257.0625, 318.4453125, 220.265625, 255.90625, 203.03125, 223.0625]"
0.8848484848484849,4.040404040404041,"[254.34375, 245.2265625, 272.265625, 240.71875, 278.0546875, 243.484375, 257.6875, 328.3359375, 210.4609375, 193.03125]"
0.9575757575757575,1.6161616161616161,"[280.9375, 257.7265625, 296.828125, 262.859375, 318.53125, 274.5625, 234.6640625, 264.28125, 228.390625, 364.6796875]"
0.9393939393939394,4.545454545454545,"[227.15625, 205.625, 257.9375, 233.65625, 225.71875, 241.0234375, 530.484375, 239.234375, 202.265625, 190.4765625]"
0.8303030303030303,5.252525252525253,"[220.8671875, 221.5703125, 237.3359375, 251.46875, 231.8671875, 265.2578125, 402.0625, 223.9609375, 277.4375, 219.3359375]"
0.8848484848484849,0.5050505050505051,"[377.6171875, 399.5234375, 409.2890625, 342.7734375, 477.09375, 384.9921875, 335.015625, 423.71875, 425.1875, 531.4140625]"
0.9696969696969697,2.0202020202020203,"[245.1953125, 226.65625, 251.171875, 248.2421875, 252.3203125, 229.125, 253.625, 256.078125, 280.875, 250.671875]"
0.8727272727272728,8.585858585858587,"[220.90625, 266.1015625, 453.265625, 240.015625, 234.5546875, 277.171875, 263.875, 255.7578125, 272.5234375, 239.125]"
0.8767676767676768,3.5353535353535355,"[239.1953125, 250.96875, 318.828125, 243.1328125, 242.0, 243.0703125, 288.578125, 276.515625, 254.78125, 229.7109375]"
0.8424242424242424,6.0606060606060606,"[203.625, 198.1640625, 237.234375, 206.9375, 267.328125, 241.171875, 219.359375, 262.921875, 220.5703125, 422.7109375]"
0.8565656565656566,8.484848484848484,"[240.765625, 237.6328125, 303.1015625, 224.4609375, 254.8515625, 241.1875, 343.0234375, 240.5625, 560.2890625, 227.6171875]"
0.8363636363636364,3.3333333333333335,"[233.9296875, 311.28125, 376.5390625, 232.609375, 235.75, 241.5703125, 319.09375, 261.453125, 276.09375, 230.953125]"
0.9171717171717172,1.2121212121212122,"[389.796875, 300.3203125, 360.25, 326.0703125, 444.84375, 356.640625, 309.5703125, 314.6796875, 276.171875, 364.5390625]"
0.9151515151515152,3.2323232323232323,"[228.0390625, 256.1328125, 323.5234375, 226.8515625, 268.5390625, 271.3125, 297.109375, 254.2578125, 260.734375, 229.25]"
0.9939393939393939,3.131313131313131,"[237.6484375, 293.015625, 267.234375, 224.09375, 216.2109375, 293.65625, 632.8203125, 264.703125, 242.4375, 234.1328125]"
0.9232323232323233,6.4646464646464645,"[239.8828125, 215.71875, 255.109375, 272.6484375, 228.4296875, 240.859375, 219.5234375, 233.421875, 231.2578125, 192.984375]"
0.9474747474747475,7.575757575757575,"[233.8203125, 238.5390625, 235.421875, 214.875, 223.015625, 216.828125, 200.40625, 249.296875, 234.53125, 233.9296875]"
0.9272727272727272,2.4242424242424243,"[270.765625, 240.0625, 398.453125, 270.90625, 239.921875, 267.90625, 285.4921875, 234.640625, 244.2109375, 224.8671875]"
0.8686868686868687,7.6767676767676765,"[222.0625, 232.0625, 240.140625, 212.2890625, 243.65625, 272.90625, 240.78125, 222.8984375, 234.3515625, 226.640625]"
0.9353535353535354,5.656565656565657,"[242.28125, 228.4140625, 234.3046875, 233.4140625, 237.7734375, 222.8828125, 194.3203125, 244.3515625, 239.8046875, 215.53125]"
0.9939393939393939,5.858585858585858,"[258.0859375, 266.2890625, 265.984375, 221.390625, 230.4609375, 233.6484375, 215.75, 276.3671875, 273.8125, 558.1015625]"
0.9151515151515152,5.959595959595959,"[224.3515625, 231.7890625, 225.0390625, 238.6015625, 228.9765625, 226.4140625, 221.3828125, 234.25, 248.0703125, 195.84375]"
0.8767676767676768,0.30303030303030304,"[1000.0, 785.765625, 448.84375, 419.9765625, 376.1328125, 390.7109375, 404.484375, 368.7578125, 782.859375, 792.71875]"
0.8808080808080808,6.8686868686868685,"[223.046875, 231.90625, 308.8046875, 229.2109375, 252.2109375, 233.4765625, 257.875, 250.796875, 214.6640625, 215.28125]"
0.9818181818181818,3.9393939393939394,"[231.71875, 242.1796875, 235.8125, 224.359375, 222.6953125, 218.890625, 203.6796875, 252.7578125, 451.4296875, 218.9609375]"
0.8282828282828283,2.6262626262626263,"[271.28125, 296.578125, 375.5546875, 298.46875, 284.3984375, 325.84375, 406.6640625, 283.640625, 292.796875, 252.34375]"
0.9070707070707071,7.171717171717171,"[210.6484375, 222.3125, 222.09375, 310.203125, 221.234375, 226.4375, 221.5390625, 229.0703125, 269.5625, 228.390625]"
0.8868686868686869,2.0202020202020203,"[334.8125, 321.3671875, 333.8359375, 297.671875, 309.78125, 315.28125, 313.546875, 298.7421875, 330.8984375, 280.8671875]"
0.8080808080808082,7.575757575757575,"[243.8984375, 230.2734375, 246.109375, 231.0703125, 260.453125, 220.421875, 204.71875, 243.3125, 345.4453125, 414.671875]"
0.8666666666666667,2.323232323232323,"[308.890625, 308.5390625, 484.5234375, 298.7109375, 278.5546875, 306.078125, 276.921875, 397.0, 351.296875, 301.4921875]"
0.8747474747474748,5.555555555555555,"[217.0390625, 202.8203125, 238.1796875, 237.6484375, 234.671875, 281.0390625, 221.0, 208.171875, 257.546875, 212.8828125]"
0.8464646464646465,0.8080808080808081,"[681.59375, 649.09375, 509.6953125, 423.4140625, 405.015625, 416.3046875, 380.0859375, 625.890625, 510.9375, 765.390625]"
0.9535353535353536,5.454545454545454,"[225.5, 208.2421875, 239.46875, 214.25, 208.453125, 233.375, 200.984375, 241.453125, 212.03125, 233.4296875]"
0.8323232323232324,3.2323232323232323,"[223.4140625, 292.9453125, 324.375, 249.0234375, 243.4453125, 242.984375, 339.96875, 404.1953125, 273.5625, 243.171875]"
0.9191919191919192,6.363636363636363,"[229.890625, 216.953125, 331.09375, 235.40625, 221.8671875, 268.171875, 228.9609375, 232.65625, 218.671875, 220.625]"
0.9414141414141415,3.5353535353535355,"[240.90625, 220.53125, 267.5, 248.125, 233.375, 266.421875, 222.1015625, 251.125, 220.859375, 210.640625]"
0.8202020202020203,6.767676767676767,"[215.3828125, 222.6328125, 225.0546875, 232.1171875, 243.0, 248.5234375, 242.5546875, 240.6484375, 230.8125, 215.03125]"
0.8787878787878788,1.5151515151515151,"[381.7578125, 345.9140625, 342.9609375, 340.9609375, 354.71875, 351.4296875, 408.6875, 368.234375, 334.8359375, 401.8515625]"
0.8161616161616162,4.141414141414141,"[293.796875, 207.21875, 270.4453125, 266.9609375, 240.53125, 224.6953125, 457.9453125, 253.5703125, 257.1015625, 215.28125]"
0.8868686868686869,4.747474747474747,"[238.421875, 216.859375, 283.1484375, 242.953125, 204.703125, 248.4140625, 205.265625, 255.703125, 212.078125, 226.6953125]"
0.9656565656565657,4.646464646464646,"[215.9375, 276.109375, 269.28125, 229.875, 214.7734375, 212.8359375, 211.265625, 226.5625, 213.0234375, 216.65625]"
0.9373737373737374,7.373737373737374,"[261.7734375, 255.828125, 241.9375, 226.65625, 246.328125, 250.28125, 238.34375, 234.4765625, 249.671875, 211.65625]"
0.8727272727272728,0.10101010101010101,"[1000.0, 997.7109375, 986.1953125, 375.3671875, 477.9296875, 430.4140625, 564.4453125, 792.921875, 532.0546875, 1000.0]"
0.8323232323232324,5.959595959595959,"[278.1171875, 207.578125, 234.390625, 277.546875, 236.1875, 222.4921875, 278.6484375, 244.0703125, 242.0859375, 246.6953125]"
0.8040404040404041,8.686868686868687,"[279.9921875, 236.578125, 258.46875, 219.3515625, 272.5, 249.671875, 232.6640625, 209.1015625, 230.3203125, 624.2421875]"
0.8505050505050505,4.040404040404041,"[253.609375, 250.1875, 292.046875, 224.03125, 219.1328125, 245.8046875, 283.8671875, 273.796875, 475.578125, 201.703125]"
0.9818181818181818,1.0101010101010102,"[259.84375, 252.609375, 249.03125, 260.3515625, 251.0390625, 365.0234375, 227.234375, 248.828125, 293.2890625, 297.9921875]"
0.8707070707070708,6.666666666666667,"[241.9921875, 206.2890625, 233.9296875, 213.7265625, 256.3046875, 249.578125, 250.71875, 231.0859375, 212.953125, 247.3671875]"
0.9898989898989898,9.393939393939394,"[326.71875, 429.2109375, 641.8984375, 438.25, 349.484375, 517.53125, 595.8984375, 419.0546875, 370.1171875, 231.125]"
0.8828282828282829,1.4141414141414141,"[385.9921875, 326.5234375, 465.921875, 292.609375, 387.671875, 342.140625, 305.96875, 431.40625, 376.390625, 487.703125]"
0.9494949494949495,6.565656565656566,"[257.015625, 252.578125, 233.7265625, 236.5703125, 227.84375, 223.7421875, 211.5625, 239.2578125, 216.8984375, 225.9453125]"
0.9414141414141415,0.30303030303030304,"[314.8125, 354.328125, 430.34375, 281.078125, 337.9609375, 412.1640625, 348.2578125, 370.75, 340.7109375, 336.1484375]"
1.0,2.2222222222222223,"[262.390625, 235.859375, 294.03125, 288.6484375, 243.6796875, 318.203125, 371.8359375, 252.6953125, 299.9765625, 220.0625]"
0.8505050505050505,0.5050505050505051,"[473.5859375, 794.6015625, 500.9921875, 451.375, 398.640625, 414.6484375, 664.046875, 806.0703125, 436.1640625, 643.953125]"
0.8161616161616162,7.878787878787879,"[268.015625, 219.34375, 392.7265625, 263.65625, 242.15625, 277.9375, 225.8515625, 269.6328125, 424.1328125, 279.9453125]"
0.9616161616161616,7.373737373737374,"[230.3984375, 217.875, 223.265625, 215.28125, 265.9453125, 252.1015625, 554.7421875, 231.5625, 200.75, 234.03125]"
0.9434343434343435,5.252525252525253,"[206.09375, 244.28125, 229.0234375, 234.90625, 237.96875, 227.7109375, 199.6953125, 231.65625, 237.6953125, 222.4921875]"
0.8020202020202021,3.3333333333333335,"[232.734375, 310.6484375, 339.25, 252.390625, 248.1640625, 248.2890625, 546.4609375, 382.5703125, 283.65625, 213.3984375]"
0.9090909090909092,6.161616161616162,"[231.1953125, 226.5703125, 223.6015625, 211.5, 255.953125, 206.3125, 243.8515625, 232.2890625, 262.390625, 192.8046875]"
0.888888888888889,6.4646464646464645,"[221.34375, 215.3828125, 251.28125, 207.296875, 258.265625, 245.265625, 212.5390625, 215.5703125, 226.5546875, 216.0234375]"
0.9858585858585859,0.40404040404040403,"[242.5390625, 267.578125, 238.859375, 289.4453125, 237.2265625, 232.6015625, 256.7734375, 243.75, 245.8203125, 261.03125]"
0.8545454545454546,7.373737373737374,"[247.5625, 207.53125, 245.0, 233.0859375, 280.21875, 220.8515625, 224.5703125, 219.3046875, 261.5234375, 214.78125]"
0.9555555555555556,4.444444444444445,"[224.3984375, 234.0, 273.9453125, 196.296875, 243.34375, 247.96875, 199.8984375, 227.3046875, 216.703125, 205.4609375]"
0.8343434343434344,7.6767676767676765,"[237.9453125, 221.3203125, 229.4453125, 209.1328125, 312.6796875, 243.65625, 233.671875, 230.75, 223.9765625, 213.5625]"
0.8929292929292929,2.4242424242424243,"[259.4375, 264.0390625, 319.8671875, 276.734375, 318.609375, 274.71875, 316.1640625, 272.8984375, 251.1640625, 254.59375]"
0.9292929292929293,2.929292929292929,"[238.6796875, 246.3125, 258.375, 231.765625, 248.21875, 246.078125, 253.90625, 235.1171875, 212.90625, 222.484375]"
0.901010101010101,5.656565656565657,"[242.0859375, 223.609375, 234.328125, 242.984375, 245.7109375, 245.578125, 261.1640625, 251.265625, 250.0078125, 214.546875]"
0.8222222222222223,5.757575757575758,"[231.9296875, 254.4453125, 276.9765625, 235.8359375, 237.5390625, 258.1640625, 234.03125, 252.2265625, 231.8046875, 224.4453125]"
0.9555555555555556,0.9090909090909091,"[269.4296875, 249.8984375, 281.203125, 297.1171875, 457.15625, 774.1875, 254.9921875, 271.5390625, 253.3828125, 396.953125]"
0.8,1.4141414141414141,"[884.6015625, 445.78125, 526.15625, 475.9921875, 401.5078125, 353.8984375, 402.015625, 748.484375, 428.953125, 444.578125]"
0.8464646464646465,6.8686868686868685,"[249.4375, 193.984375, 253.515625, 216.625, 251.265625, 221.125, 307.0859375, 232.125, 243.7109375, 226.8203125]"
0.9474747474747475,3.9393939393939394,"[196.0, 234.2109375, 253.1796875, 237.3515625, 232.8984375, 211.0390625, 215.1875, 236.0546875, 255.9375, 213.3984375]"
0.8909090909090909,9.292929292929292,"[223.9453125, 258.328125, 247.34375, 245.625, 219.1171875, 232.7421875, 210.0234375, 205.234375, 231.8515625, 254.328125]"
0.9919191919191919,6.363636363636363,"[305.1484375, 251.84375, 282.5390625, 270.0546875, 276.8359375, 328.78125, 246.8671875, 246.21875, 242.421875, 248.5703125]"
0.8727272727272728,7.171717171717171,"[227.75, 213.8046875, 236.8203125, 215.0625, 246.890625, 244.921875, 266.75, 217.4453125, 235.7109375, 232.609375]"
0.8525252525252526,2.0202020202020203,"[379.234375, 394.859375, 448.765625, 284.6953125, 396.78125, 382.6484375, 306.859375, 346.109375, 365.0234375, 293.640625]"
0.9878787878787879,1.6161616161616161,"[231.984375, 231.5390625, 291.0, 233.3984375, 247.71875, 261.2578125, 235.1171875, 250.328125, 238.859375, 243.1328125]"
0.9737373737373738,4.242424242424242,"[205.3984375, 220.9765625, 231.9609375, 209.4921875, 236.109375, 296.296875, 214.828125, 204.671875, 214.359375, 222.9375]"
0.9090909090909092,9.8989898989899,"[229.1796875, 225.765625, 266.9375, 575.8984375, 251.8359375, 241.0546875, 198.296875, 367.0703125, 315.15625, 233.3046875]"
0.9393939393939394,5.151515151515151,"[247.5078125, 197.84375, 221.21875, 238.3046875, 220.1484375, 241.3125, 198.7734375, 228.140625, 215.0625, 209.8203125]"
0.8585858585858586,7.6767676767676765,"[207.8359375, 317.453125, 244.0859375, 269.09375, 239.53125, 242.3984375, 241.28125, 234.5703125, 215.765625, 273.1015625]"
0.8121212121212121,0.8080808080808081,"[561.6015625, 977.640625, 573.7734375, 746.4140625, 385.609375, 949.4296875, 572.1640625, 841.6875, 619.1328125, 632.4609375]"
0.8404040404040405,5.555555555555555,"[253.7890625, 338.7890625, 229.875, 237.4453125, 288.140625, 243.96875, 254.3359375, 235.6015625, 233.2265625, 232.671875]"
0.9373737373737374,0.0,"[467.75, 543.0546875, 410.8828125, 409.3046875, 379.0859375, 453.734375, 300.5, 375.40625, 350.8125, 430.03125]"
0.8060606060606061,6.4646464646464645,"[253.484375, 237.4140625, 249.9296875, 585.734375, 224.734375, 231.7734375, 271.1484375, 256.328125, 223.1796875, 232.71875]"
0.9858585858585859,3.4343434343434343,"[221.984375, 233.453125, 245.84375, 214.8359375, 229.8515625, 230.03125, 225.03125, 236.328125, 262.703125, 217.4453125]"
0.9070707070707071,3.5353535353535355,"[253.671875, 223.171875, 276.71875, 198.65625, 272.0390625, 214.3125, 240.921875, 241.453125, 236.59375, 215.484375]"
0.8444444444444444,1.5151515151515151,"[532.546875, 449.0234375, 502.1640625, 360.0078125, 372.09375, 341.1171875, 417.359375, 658.375, 388.890625, 450.1484375]"
0.8040404040404041,1.3131313131313131,"[817.9609375, 681.9296875, 505.5, 677.078125, 409.859375, 398.1953125, 956.15625, 657.125, 561.6640625, 655.28125]"
0.8525252525252526,4.747474747474747,"[250.1484375, 227.25, 261.1015625, 238.6640625, 253.3671875, 227.265625, 282.7578125, 246.3125, 262.8828125, 242.4609375]"
0.9313131313131313,4.646464646464646,"[229.609375, 202.25, 224.859375, 231.0390625, 251.6953125, 240.5546875, 237.4765625, 191.109375, 232.1484375, 210.421875]"
0.896969696969697,7.171717171717171,"[220.4296875, 228.9375, 270.734375, 206.609375, 219.2265625, 230.3046875, 179.171875, 241.4921875, 266.140625, 212.640625]"
0.9232323232323233,7.070707070707071,"[254.984375, 235.8515625, 234.9921875, 212.546875, 248.5703125, 237.609375, 212.0234375, 223.2109375, 235.5859375, 218.3828125]"
0.8242424242424243,7.474747474747475,"[502.5390625, 218.2265625, 393.90625, 218.1953125, 255.6015625, 234.0390625, 300.328125, 233.4765625, 260.4453125, 238.78125]"
0.997979797979798,2.6262626262626263,"[263.7890625, 239.890625, 232.7890625, 236.453125, 261.4453125, 254.984375, 276.609375, 223.625, 216.5703125, 210.8203125]"
0.9696969696969697,5.353535353535354,"[208.375, 243.6640625, 227.390625, 205.296875, 228.9453125, 254.0546875, 248.375, 218.421875, 210.109375, 201.78125]"
0.9393939393939394,8.88888888888889,"[290.21875, 258.46875, 272.234375, 203.6328125, 216.5, 258.859375, 201.84375, 208.9453125, 251.8828125, 464.46875]"
0.8646464646464647,3.9393939393939394,"[261.1171875, 211.6953125, 298.7421875, 233.40625, 245.8125, 217.4296875, 277.2421875, 270.6484375, 232.890625, 213.25]"
0.9232323232323233,8.787878787878787,"[272.09375, 215.8359375, 265.4609375, 233.703125, 283.3046875, 253.6796875, 213.2734375, 262.8828125, 238.3359375, 429.8671875]"
0.9030303030303031,3.6363636363636362,"[248.4140625, 264.015625, 307.9609375, 234.1484375, 245.140625, 228.609375, 259.296875, 247.6015625, 250.8515625, 214.8203125]"
0.8101010101010101,6.767676767676767,"[241.6796875, 214.734375, 277.3203125, 217.9921875, 252.828125, 236.2734375, 262.9609375, 246.65625, 244.078125, 223.09375]"
0.9474747474747475,1.0101010101010102,"[293.390625, 284.6484375, 322.46875, 318.421875, 960.7890625, 337.15625, 266.3203125, 265.4921875, 242.703125, 353.9140625]"
0.8363636363636364,6.666666666666667,"[232.4453125, 234.5859375, 227.7109375, 225.59375, 250.7734375, 263.5859375, 206.9140625, 257.7265625, 209.6953125, 213.9921875]"
0.9070707070707071,0.30303030303030304,"[434.3828125, 474.1015625, 416.296875, 356.9609375, 515.296875, 406.28125, 393.6640625, 462.921875, 374.90625, 410.3359375]"
0.9515151515151515,9.696969696969697,"[223.421875, 230.3359375, 225.390625, 215.0859375, 288.1171875, 250.5703125, 468.109375, 287.3671875, 451.3671875, 252.921875]"
0.9494949494949495,1.9191919191919191,"[291.5078125, 281.859375, 234.3203125, 252.5703125, 285.53125, 285.375, 257.2265625, 266.90625, 283.8515625, 255.6171875]"
0.8828282828282829,4.94949494949495,"[201.625, 245.8984375, 260.6484375, 221.3046875, 231.9375, 244.234375, 227.53125, 224.640625, 221.9296875, 624.3984375]"
0.8545454545454546,0.0,"[1000.0, 996.1796875, 1000.0, 982.84375, 1000.0, 1000.0, 584.46875, 893.78125, 1000.0, 994.3984375]"
0.9272727272727272,7.373737373737374,"[221.21875, 242.234375, 240.171875, 214.6328125, 244.9453125, 226.6171875, 211.625, 245.5078125, 267.734375, 206.5390625]"
0.8080808080808082,8.181818181818182,"[290.515625, 443.796875, 220.609375, 245.9140625, 216.890625, 244.4453125, 282.03125, 226.2578125, 225.421875, 207.09375]"
0.9414141414141415,3.131313131313131,"[228.390625, 227.6953125, 286.640625, 239.671875, 263.875, 235.2578125, 248.65625, 231.984375, 209.34375, 262.2890625]"
0.8747474747474748,6.161616161616162,"[236.5, 232.4296875, 261.84375, 226.2421875, 340.265625, 263.203125, 198.375, 211.109375, 211.75, 209.4296875]"
0.8080808080808082,1.0101010101010102,"[940.96875, 682.6484375, 777.578125, 738.171875, 415.703125, 519.1875, 817.8359375, 942.4765625, 567.0703125, 577.796875]"
0.9090909090909092,1.5151515151515151,"[383.4140625, 320.2421875, 452.578125, 293.4609375, 349.046875, 318.359375, 311.2890625, 360.984375, 298.3515625, 331.171875]"
0.9212121212121213,4.444444444444445,"[240.3125, 227.09375, 273.2109375, 227.234375, 233.0859375, 222.3828125, 212.875, 256.1015625, 225.65625, 211.5859375]"
0.8545454545454546,2.727272727272727,"[242.0703125, 294.03125, 379.5859375, 270.875, 306.4453125, 267.6953125, 347.7421875, 285.53125, 260.390625, 261.6171875]"
0.8666666666666667,5.656565656565657,"[223.109375, 246.640625, 268.515625, 226.5, 230.453125, 248.796875, 281.796875, 230.109375, 298.1484375, 213.390625]"
0.8282828282828283,8.585858585858587,"[251.6796875, 224.828125, 244.4375, 228.8828125, 226.9140625, 263.7890625, 237.3984375, 259.734375, 256.78125, 264.6640625]"
0.8323232323232324,8.181818181818182,"[241.515625, 304.5703125, 570.171875, 227.1328125, 289.9609375, 264.328125, 386.515625, 253.875, 234.7578125, 246.609375]"
0.9414141414141415,5.858585858585858,"[243.359375, 219.4375, 228.1953125, 260.4609375, 256.90625, 249.3046875, 196.25, 200.78125, 218.75, 205.4375]"
